Title,Views,Views_Count,Published,URL,Duration_Text,Duration_Seconds,Category
"""จุดชมผี"" และ ""ผู้ถูกเลือก"" สองเรื่องผีที่คนอิสลามเจอดี  | หลอนตามสั่ง EP.189 | nuenglc",การดู 4.5 แสน ครั้ง,450000,2023-09-23 22:44:00.081254,https://www.youtube.com/watch?v=ixysPR7C6-s,28:41,1721,เรื่องเล่า
Q&A พี่กลัวผีไหม ? | nuenglc,การดู 1 แสน ครั้ง,100000,2023-09-23 22:44:00.081258,https://www.youtube.com/watch?v=ka9au9aPiXQ,37:35,2255,อื่น ๆ
"""บ้านข้างวัด"" เห็นผีตั้งแต่เด็กจนต้องทำพิธีปิดตาดวงที่สาม | หลอนตามสั่ง EP.188 | nuenglc",การดู 4.5 แสน ครั้ง,450000,2023-09-23 22:44:00.081262,https://www.youtube.com/watch?v=JaYr_3qw5EI,20:35,1235,เรื่องเล่า
"""ปอบยายเงิน"" ประสบการณ์สยองเมื่อ 40 ปีก่อนของแม่เกี่ยวกับปอบที่โคราช | หลอนตามสั่ง EP.187 | nuenglc",การดู 5.7 แสน ครั้ง,570000,2023-09-23 22:44:00.081266,https://www.youtube.com/watch?v=R7ANafCasl4,19:34,1174,เรื่องจริง
"""ปาเจราจริยาโหติ"" ครูครับให้อภัยผมเถอะผมไปเกิดไม่ได้ | หลอนตามสั่ง EP.186 | nuenglc",การดู 6.8 แสน ครั้ง,680000,2023-09-23 22:44:00.081271,https://www.youtube.com/watch?v=E06Ej82aEkE,21:50,1310,เรื่องเล่า
"""หลงเมืองผี"" ขับรถกลับบ้านดีๆ GPS พาเข้าเมืองดงละครเกือบไม่ได้ออกมา | หลอนตามสั่ง EP.185 | nuenglc",การดู 8.1 แสน ครั้ง,810000,2023-09-23 22:44:00.081275,https://www.youtube.com/watch?v=ksMOO4fvxW0,25:42,1542,เรื่องเล่า
"""รวมเรื่องสยองขวัญบนท้องถนน"" เอาไว้เปิดฟังตอนเดินทางไกล | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 1.9 ล้าน ครั้ง,1900000,2023-09-23 22:44:00.081279,https://www.youtube.com/watch?v=pHH5fLmNR_I,9:17:31,33451,เรื่องเล่า
"""ลาดตระเวนชายแดนใต้"" เกือบได้เป็นผีเฝ้าป่าแต่รอดมาได้เพราะมีของดี | หลอนตามสั่ง EP.184 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2023-09-23 22:44:00.081283,https://www.youtube.com/watch?v=NL_f7DYfmX0,25:11,1511,เรื่องเล่า
"""ลืมห้อยพระ"" อยู่หอนี้มานานไม่เจอผีลืมห้อยพระคืนเดียวเต็มคาราเบลเลย! | หลอนตามสั่ง EP.183 | nuenglc",การดู 5.1 แสน ครั้ง,509999,2023-09-23 22:44:00.081288,https://www.youtube.com/watch?v=GlVfH0tibY0,21:22,1282,เรื่องเล่า
"""ส่งของสยองขวัญ"" โดนผีหลอกเกือบตายที่ถนนบนดอยแห่งหนึ่งอักษรย่อ ส. | หลอนตามสั่ง EP.182 | nuenglc",การดู 7.8 แสน ครั้ง,780000,2023-09-23 22:44:00.081293,https://www.youtube.com/watch?v=L4qQ1bEOzww,19:39,1179,เรื่องเล่า
"""เจ้าที่เจ้าทาง"" เรื่องสยองขวัญตอนน้ำท่วมบ้านปี 2553 ที่จังหวัดลพบุรี | หลอนตามสั่ง EP.181 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2023-09-23 22:44:00.081297,https://www.youtube.com/watch?v=AWypuHazRP4,17:45,1065,ตำนาน / ประวัติศาสตร์
"""โรงแรมแดนภารตะ""  แก๊งแอร์โฮสเตสโดนผีหลอกที่ประเทศอินเดีย | หลอนต่างแดน EP.13 | nuenglc",การดู 1.6 แสน ครั้ง,160000,2023-09-23 22:44:00.081301,https://www.youtube.com/watch?v=hqCJGptiGtc,13:50,830,เรื่องเล่า
"""ทางผีผ่าน"" ตัดสินใจซื้อบ้านครั้งแรกโครงการใจดีแถมผีมาด้วย | หลอนตามสั่ง EP.180 | nuenglc",การดู 3.3 แสน ครั้ง,330000,2023-09-23 22:44:00.081306,https://www.youtube.com/watch?v=IvbGNrGF0EU,19:18,1158,เรื่องเล่า
"""เสื้อเก่ารุ่นพี่"" ไปเป็นอาสากู้ภัยวันแรกก็โดนผีตายโหงตามกลับบ้าน | หลอนตามสั่ง EP.179 | nuenglc",การดู 2.6 แสน ครั้ง,260000,2023-09-23 22:44:00.081310,https://www.youtube.com/watch?v=FRHSBSs-IWs,21:27,1287,เรื่องเล่า
"""งานพาร์ทไทม์"" เขาให้ผมไปปูที่นอนห้อง 503 ในโรงแรมสยองขวัญ จ.เชียงราย | หลอนตามสั่ง EP.178 | nuenglc",การดู 2.3 แสน ครั้ง,229999,2023-09-23 22:44:00.081315,https://www.youtube.com/watch?v=aSjBZekXJsY,18:35,1115,เรื่องเล่า
"""เจ้ากรรมนายเวร"" ตามหากันมาหลายชาติสุดท้ายมาเจอกันในชาตินี้ | หลอนตามสั่ง EP.177 | nuenglc",การดู 2.1 แสน ครั้ง,210000,2023-09-23 22:44:00.081319,https://www.youtube.com/watch?v=XMyFagsH-CE&pp=0gcJCesJAYcqIYzv,15:52,952,เรื่องเล่า
"""กฎ10ข้อ""  ของการเป็นเจ้าหน้าที่รักษาความปลอดภัยในหอพักสยองขวัญ  | กฎหลอน | nuenglc",การดู 7.8 แสน ครั้ง,780000,2023-09-23 22:44:00.081323,https://www.youtube.com/watch?v=5ENVnApEK2I,1:02:08,3728,นิยาย
"""13ตำนานโบราณห้ามทำ"" อะไรที่โบราณห้ามไว้อย่าฝืนทำ | สาระครับดี EP.69 | nuenglc",การดู 4.5 แสน ครั้ง,450000,2023-09-23 22:44:00.081327,https://www.youtube.com/watch?v=PtkB50WakWM&pp=0gcJCesJAYcqIYzv,24:48,1488,ตำนาน / ประวัติศาสตร์
"""เกาะ..... เสร็จทุกราย"" เกือบได้เลิกกับแฟนเพราะผีที่โรงแรมตามกลับบ้าน | หลอนตามสั่ง EP.176 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2023-09-23 22:44:00.081332,https://www.youtube.com/watch?v=ZCX_vFxNABE,19:54,1194,เรื่องเล่า
"""โอเลี้ยงยกล้อ"" พ่อค้าขายน้ำที่ชัยภูมิโดนผีหลอกตอนไปเก็บกระติกคืน | หลอนตามสั่ง EP.175 | nuenglc",การดู 2.7 แสน ครั้ง,270000,2023-09-23 22:44:00.081336,https://www.youtube.com/watch?v=VNw8rk7DSMo,18:43,1123,เรื่องเล่า
"""เตียงไม้มือสอง"" พ่อไปเอาเตียงผีสิงจากรีสอร์ทที่โคราชกลับมาใช้ที่บ้าน | หลอนตามสั่ง EP.174 | nuenglc",การดู 2.6 แสน ครั้ง,260000,2023-09-23 22:44:00.081341,https://www.youtube.com/watch?v=JSxtlkEpGvc,19:01,1141,เรื่องเล่า
"""คำสาปแช่ง"" เธอโดนลุงข้างบ้านล้อจนอยากแช่งให้เขาตาย...สุดท้ายตายจริง! | หลอนตามสั่ง EP.173 | nuenglc",การดู 2.7 แสน ครั้ง,270000,2023-09-23 22:44:00.081345,https://www.youtube.com/watch?v=xMWxZs5qsfA,18:42,1122,เรื่องเล่า
"""โรงแรมปิดกิจการ"" นอนแค่คืนเดียวสยองขวัญไปอีกนานที่ จ.อุบลฯ | หลอนตามสั่ง EP.172 | nuenglc",การดู 5.4 แสน ครั้ง,540000,2023-09-23 22:44:00.081349,https://www.youtube.com/watch?v=tcz2BFK6yPE,17:22,1042,เรื่องเล่า
"""ศพพี่ชาย"" หลังจากที่พี่เสียไปด้วยโรคซึมเศร้าเรื่องสยองขวัญก็ตามมา | หลอนตามสั่ง EP.171 | nuenglc",การดู 3.5 แสน ครั้ง,350000,2023-09-23 22:44:00.081353,https://www.youtube.com/watch?v=XqDhzNI0JO0,23:13,1393,เรื่องเล่า
"""ทางกลับบ้าน"" ขี่รถไปส่งเพื่อนตอนตี 3 โดนผีหลอกตลอดทางที่ขอนแก่น | หลอนตามสั่ง EP.170 | nuenglc",การดู 5.5 แสน ครั้ง,550000,2023-09-23 22:44:00.081357,https://www.youtube.com/watch?v=YZPBR8zCWOw,21:24,1284,เรื่องเล่า
"""ศาลานี้ผีจอง"" พึ่งรู้ว่าศาลารอรถหน้าปากซอยหมู่บ้านนี้....ไม่ปลอดภัย | หลอนตามสั่ง EP.169 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2023-09-23 22:44:00.081361,https://www.youtube.com/watch?v=NtXo1tdPycQ,18:53,1133,เรื่องผี
"""คืนสยองรอบกองไฟ"" ในค่ายลูกเสือแห่งหนึ่งจังหวัดอักษรย่อ ส.  | หลอนตามสั่ง EP.168 | nuenglc",การดู 5.5 แสน ครั้ง,550000,2023-09-23 22:44:00.081366,https://www.youtube.com/watch?v=6uECqQcwMzc,28:25,1705,ตำนาน / ประวัติศาสตร์
"""ห้องเช่าหมายเลข 3"" เงินมัดจำ 2500 ป้าเอาไปหมดเลยนะหนูขอย้ายออก | หลอนตามสั่ง EP.167 | nuenglc",การดู 9.1 แสน ครั้ง,910000,2023-09-23 22:44:00.081370,https://www.youtube.com/watch?v=qZwHGsjwB1s,36:38,2198,เรื่องเล่า
"""7 วันหลังฉันตาย"" ประสบการณ์สยองช่วงน้ำท่วมปี 54 ที่แฟลตชื่อดัง | หลอนตามสั่ง EP.166 | nuenglc",การดู 9 แสน ครั้ง,900000,2023-09-23 22:44:00.081374,https://www.youtube.com/watch?v=V02O9c6bAAw,32:50,1970,เรื่องจริง
"""กรีดยางอยู่ใต้ไม่ปลอดภัย"" โดนผีหลอกตอนออกไปกรีดยางเวลากลางคืน | หลอนตามสั่ง EP.165 | nuenglc",การดู 4.2 แสน ครั้ง,420000,2023-09-23 22:44:00.081378,https://www.youtube.com/watch?v=q3czEizDURQ&pp=0gcJCesJAYcqIYzv,23:36,1416,เรื่องเล่า
"""กฎ11ข้อ""  ของการเที่ยวงานวัดปริศนาในตอนกลางคืน | กฎหลอน | nuenglc",การดู 9 แสน ครั้ง,900000,2023-09-23 22:44:00.081383,https://www.youtube.com/watch?v=YFsgYDdFioo,49:53,2993,นิยาย
"""คำทำนายทายถูก"" หมอดูทักแล้วไม่เชื่อจนสุดท้ายเกือบได้เป็นผีเฝ้าถนน | หลอนตามสั่ง EP.164 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2023-09-23 22:44:00.081387,https://www.youtube.com/watch?v=gjGjaJ5eQow,21:43,1303,เรื่องเล่า
"""เพื่อนหายในงานศพ & รับขันธ์เลี้ยงผี"" เรื่องสยองขวัญที่อยากให้คุณฟัง | หลอนตามสั่ง EP.163 | nuenglc",การดู 7 แสน ครั้ง,700000,2023-09-23 22:44:00.081391,https://www.youtube.com/watch?v=ruwzcLxlaGI,28:53,1733,เรื่องเล่า
"""คืนวันเก็บตัว"" ไม่คิดว่าจะได้เจอผีในโรงเรียนแห่งหนึ่งที่ จ.สกลนคร | หลอนตามสั่ง EP.162 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2023-09-23 22:44:00.081395,https://www.youtube.com/watch?v=nvaGzj__tTo,43:03,2583,เรื่องเล่า
"""คนเห็นผี"" ประสบการณ์สยองขวัญคุณบีตอนไปรื้อบ้านพักครูโรงเรียนชื่อดัง | หลอนตามสั่ง EP.161 | nuenglc",การดู 8.6 แสน ครั้ง,860000,2023-09-23 22:44:00.081399,https://www.youtube.com/watch?v=CwGE9MEebA4,32:31,1951,เรื่องจริง
"""จิมซาจุ่ย""  โรงแรมดี ผีดุ ย่านช็อปปิ้งชื่อดัง ที่ฮ่องกง | หลอนต่างแดน EP.12 | nuenglc",การดู 2.3 แสน ครั้ง,229999,2023-09-23 22:44:00.081404,https://www.youtube.com/watch?v=-XgRJavip9o,14:14,854,เรื่องผี
"""ที่ดินมรดกเลือด"" ภรรยาโดนทำของใส่จนเกือบเป็นบ้า | หลอนตามสั่ง EP.160 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2023-09-23 22:44:00.081408,https://www.youtube.com/watch?v=kEZxA-76hlo&pp=0gcJCesJAYcqIYzv,28:01,1681,เรื่องเล่า
"""พูดจาท้าผี"" เจอดีบนดอยตอนขับรถไปส่งของที่จังหวัดพิษณุโลก | หลอนตามสั่ง EP.159 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2023-09-23 22:44:00.081412,https://www.youtube.com/watch?v=G5mKwWkCgoM,21:29,1289,ตำนาน / ประวัติศาสตร์
"""บ้านเก่าเถ้าแก่"" บ้านสวย ทำเลดี ผีเฮี้ยน | หลอนตามสั่ง EP.158 | nuenglc",การดู 2.8 แสน ครั้ง,280000,2023-09-23 22:44:00.081416,https://www.youtube.com/watch?v=5VeqjeA2-54,17:21,1041,เรื่องผี
"""แค่มาเตือน"" อยู่ดีไม่ว่าดีเจอผีในหอพักใกล้มหาลัยชื่อดังย่านบางโฉลง | หลอนตามสั่ง EP.157 | nuenglc",การดู 3.6 แสน ครั้ง,360000,2023-09-23 22:44:00.081420,https://www.youtube.com/watch?v=bshJhillbik,19:24,1164,เรื่องเล่า
"""คืนส่งพระ"" ประเพณีโบราณที่สืบทอดมากว่าร้อยปีที่จังหวัดภูเก็ต | หลอนตามสั่งพาไปหลอน EP.2 | nuenglc",การดู 1.6 แสน ครั้ง,160000,2023-09-23 22:44:00.081425,https://www.youtube.com/watch?v=7xJQsdnmgo8,18:42,1122,ตำนาน / ประวัติศาสตร์
"""ต้อนรับพระใหม่"" กุฎิพระเก่าสยองขวัญในวัดแห่งหนึ่งจังหวัดสมุทรปราการ | หลอนตามสั่ง EP.156 | nuenglc",การดู 3.3 แสน ครั้ง,330000,2023-09-23 22:44:00.081428,https://www.youtube.com/watch?v=vrHZN6sbMCo&pp=0gcJCesJAYcqIYzv,16:51,1011,ตำนาน / ประวัติศาสตร์
"""ม้าทรง"" ชะตาขาดเกือบโดนวิญญาณผีตายโหงเอาไปอยู่ด้วย | หลอนตามสั่ง EP.155 | nuenglc",การดู 3.8 แสน ครั้ง,380000,2023-09-23 22:44:00.081433,https://www.youtube.com/watch?v=WjRHk2bCdNc,26:45,1605,เรื่องเล่า
"""รวมเรื่องสยองขวัญ"" ฟังก่อนนอน | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2023-09-23 22:44:00.081437,https://www.youtube.com/watch?v=H6t9y3yUVlE,1:02:04,3724,เรื่องเล่า
"""เกสเฮ้าท์เขย่าขวัญ""โดนผีหลอกตอนไปเล่นสกีที่เมืองคูมา ประเทศออสเตรเลีย | หลอนต่างแดน EP.11 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2023-09-23 22:44:00.081441,https://www.youtube.com/watch?v=uHl4QTROQyc,16:28,988,เรื่องเล่า
"""ไปกัน 3 เจอแค่ 2"" ในโรงแรมสยองขวัญใกล้ผับดังทางภาคเหนือ | หลอนตามสั่ง EP.154 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2022-09-23 22:44:00.081445,https://www.youtube.com/watch?v=F8bEOrNMI6Y,18:49,1129,ตำนาน / ประวัติศาสตร์
"""หนองชุมผี ภาค ๒"" สี่หนุ่มยะลาเจอเรื่องสยองขวัญตอนมาเรียนที่เพชรบุรี | หลอนตามสั่ง EP.153 | nuenglc",การดู 3.6 แสน ครั้ง,360000,2022-09-23 22:44:00.081449,https://www.youtube.com/watch?v=Y0Tl2OawIwU,30:14,1814,ตำนาน / ประวัติศาสตร์
"""กฎ 7 ข้อ"" ของการซักผ้ากลางดึกที่ร้านสะดวกซักหลังมหาลัย  | nuenglc x NETFLIX THAILAND",การดู 7.3 หมื่น ครั้ง,73000,2022-09-23 22:44:00.081453,https://www.youtube.com/watch?v=q1GvkGqeDIU,1:27,87,นิยาย
"""หมอดู 1 บาท"" แกนั่งอยู่ใต้ต้นไม้ที่พระปฐมเจดีย์แล้วแกก็หายไป.... | หลอนตามสั่ง EP.152 | nuenglc",การดู 4.6 แสน ครั้ง,459999,2022-09-23 22:44:00.081457,https://www.youtube.com/watch?v=DDAGLrnhpbs,21:48,1308,เรื่องเล่า
รวมเรื่องสยองขวัญในวันที่ฝนตก | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc,การดู 5.7 ล้าน ครั้ง,5700000,2022-09-23 22:44:00.081461,https://www.youtube.com/watch?v=A0chzfCd-fs,3:51:26,13886,เรื่องเล่า
"""กฎ11ข้อ""  ของการเป็นพนักงานร้านสะดวกซื้อรอบดึก | กฎหลอน | nuenglc",การดู 1.7 ล้าน ครั้ง,1700000,2022-09-23 22:44:00.081465,https://www.youtube.com/watch?v=Oal6q8L6AdY&pp=0gcJCesJAYcqIYzv,53:52,3232,นิยาย
"ย้อนรอยเรื่องสยองขวัญกลุ่มวัยรุ่นหลงป่าที่ ""ภูกระดึง"" เมื่อ 18 ปีก่อน | หลอนตามสั่ง EP.151 | nuenglc",การดู 9.6 แสน ครั้ง,960000,2022-09-23 22:44:00.081469,https://www.youtube.com/watch?v=51hxlRfCkQo,25:38,1538,เรื่องเล่า
"""เหยียบกระทงผี"" หนูเดินไปเตะกระทงไหว้ผีหน้าวิทยาลัยสุดท้ายเขาตามมา | หลอนตามสั่ง EP.150 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2022-09-23 22:44:00.081474,https://www.youtube.com/watch?v=RjCuxEVWfjE&pp=0gcJCesJAYcqIYzv,15:50,950,เรื่องผี
"""โดนของตอนอยู่ใต้"" ทหารพรานไปประจำการที่ยะลาเกือบไม่รอดกลับมา | หลอนตามสั่ง EP.149 | nuenglc",การดู 3.3 แสน ครั้ง,330000,2022-09-23 22:44:00.081478,https://www.youtube.com/watch?v=C7C3fFJesIY,16:26,986,เรื่องเล่า
"""ฝันดีผีจูบ....."" เกือบไม่รอดมาเล่าเรื่องหลอนที่เจอให้ฟังจากเชียงราย | หลอนตามสั่ง EP.148 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2022-09-23 22:44:00.081482,https://www.youtube.com/watch?v=2ci32PdtQmM,16:10,970,เรื่องผี
"""เปิดไพ่ถามผี"" หมอดูไพ่ทาโร่ดวงตกโดนสัมภเวสีตามเอาชีวิต | หลอนตามสั่ง EP.147 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2022-09-23 22:44:00.081486,https://www.youtube.com/watch?v=6R6Wly-0mCs,20:43,1243,เรื่องเล่า
"""ออเดอร์นี้ผีสั่ง"" ไรเดอร์ส่งอาหารถึงกับขนลุกเมื่อไปถึงหน้าบ้านลูกค้า | หลอนตามสั่ง EP.146 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2022-09-23 22:44:00.081490,https://www.youtube.com/watch?v=urNwubq-sZU&pp=0gcJCesJAYcqIYzv,12:58,778,เรื่องผี
"""หนองชุมผี"" เจอดีตอนไปเรียนหนังสือที่เพชรบุรี ไปครั้งนี้จำจนตาย! | หลอนตามสั่ง EP.145 | nuenglc",การดู 4.4 แสน ครั้ง,440000,2022-09-23 22:44:00.081494,https://www.youtube.com/watch?v=gSatqrtsMJE,21:17,1277,เรื่องเล่า
"""เรื่องผีในโรงเรียนไทย"" ประสบการณ์สุดหลอนที่เกิดขึ้นในรั้วโรงเรียน | nuenglc x NETFLIX THAILAND",การดู 7 หมื่น ครั้ง,70000,2022-09-23 22:44:00.081498,https://www.youtube.com/watch?v=HSYUb0TnPsA,0:36,36,เรื่องจริง
"""ขัดห้างบนดอยผี"" เห็นแม่ที่เสียไปยืนเรียกให้ลงมาหา | หลอนตามสั่ง EP.144 | nuenglc",การดู 1.3 ล้าน ครั้ง,1300000,2022-09-23 22:44:00.081502,https://www.youtube.com/watch?v=A82EjCVXuJs,21:29,1289,เรื่องเล่า
"""ห่าก้อมแม่ลูกอ่อน""  ไล่ตามตอนกลับจากดูหมอลำที่ จ.อุดรธานี  | หลอนตามสั่ง EP.143 | nuenglc",การดู 7.6 แสน ครั้ง,760000,2022-09-23 22:44:00.081507,https://www.youtube.com/watch?v=ypBUAACCXK4,23:17,1397,เรื่องเล่า
"""เพื่อนเป็นบ้า"" เพราะหยิบตุ๊กตานางรำกลับบ้านตอนไปทัศนศึกษาที่อยุธยา | หลอนตามสั่ง EP.142 | nuenglc",การดู 5.7 แสน ครั้ง,570000,2022-09-23 22:44:00.081511,https://www.youtube.com/watch?v=i-AVyXEc2G0,24:35,1475,เรื่องเล่า
"""มึงเห็นกุหรอ"" วิญญาณผีพรายตามติดเพราะเขานั้นมองเห็นผี | หลอนตามสั่ง EP.141 | nuenglc",การดู 8.4 แสน ครั้ง,840000,2022-09-23 22:44:00.081515,https://www.youtube.com/watch?v=NDWNYsWp9bQ,25:39,1539,เรื่องเล่า
"""กฎในการนั่งรถไฟ""  ไปเที่ยวภาคเหนือด้วยรถด่วนขบวนนรก | กฎหลอน | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2022-09-23 22:44:00.081520,https://www.youtube.com/watch?v=NhmApZiLX4U&pp=0gcJCesJAYcqIYzv,40:58,2458,ตำนาน / ประวัติศาสตร์
"""ผีไม่กลัวพระ""  แค่บวชคืนแรกก็โดนต้อนรับพระใหม่ซะแล้ว | หลอนตามสั่ง EP.140 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2022-09-23 22:44:00.081524,https://www.youtube.com/watch?v=BXON7EZ1gJQ,20:03,1203,เรื่องผี
"""OGHO OGHO""  ปีศาจที่มนุษย์สร้างขึ้นในประเพณีสุดหลอนของชาวบาหลี | สาระครับดี EP.68 | nuenglc",การดู 2.8 แสน ครั้ง,280000,2022-09-23 22:44:00.081528,https://www.youtube.com/watch?v=fiRrREcgm4s,13:16,796,เรื่องเล่า
"""เจนจิรา""  นักเรียนที่หายไปของโรงเรียน บ.จ.ม. | หลอนตามสั่ง EP.139 | nuenglc",การดู 6.7 แสน ครั้ง,670000,2022-09-23 22:44:00.081532,https://www.youtube.com/watch?v=CZ3sOXzMKoo,17:07,1027,เรื่องเล่า
"""อาคารเรียนนี้ผีจอง"" มหาลัยชื่อดังติดกับพิพิธพันธุ์สัตว์น้ำ(ภาคอีสาน) | หลอนตามสั่ง EP.138 | nuenglc",การดู 5 แสน ครั้ง,500000,2022-09-23 22:44:00.081536,https://www.youtube.com/watch?v=W4fNPKJMaB4&pp=0gcJCesJAYcqIYzv,23:11,1391,เรื่องผี
"""4วัน3คืน"" เจอผีทุกวันในค่ายลูกเสือสยองขวัญที่ จ.สกลนคร | หลอนตามสั่ง EP.137 | nuenglc",การดู 1.2 ล้าน ครั้ง,1200000,2022-09-23 22:44:00.081540,https://www.youtube.com/watch?v=RWHTGfdWP48,34:03,2043,เรื่องเล่า
"""แกะมือผี"" ในหอพักห้องสุดท้ายมหาลัยใกล้วัง | หลอนตามสั่ง EP.136 | nuenglc",การดู 2.9 แสน ครั้ง,290000,2022-09-23 22:44:00.081544,https://www.youtube.com/watch?v=9jLL8p3rJqE&pp=0gcJCesJAYcqIYzv,18:32,1112,เรื่องเล่า
"""รื้อไม้ผี"" เขาจ้างไปรื้อโรงเรียนเก่าที่บางบัวทอง | หลอนตามสั่ง EP.135 | nuenglc",การดู 5.9 แสน ครั้ง,590000,2022-09-23 22:44:00.081548,https://www.youtube.com/watch?v=wi-P6pXjxO8&pp=0gcJCesJAYcqIYzv,25:14,1514,เรื่องเล่า
"""ใครในห้อง"" ครั้งสุดท้ายกับโรงแรมสยองขวัญ จ.เชียงใหม่ | หลอนตามสั่ง EP.134 | nuenglc",การดู 5.5 แสน ครั้ง,550000,2022-09-23 22:44:00.081552,https://www.youtube.com/watch?v=O68myDf5Sbc,22:07,1327,เรื่องเล่า
"""คอนโดนี้ผีอยู่"" ประสบการณ์สยองขวัญของคนไทยในกัวลาลัมเปอร์ | หลอนต่างแดน EP.10 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2022-09-23 22:44:00.081556,https://www.youtube.com/watch?v=tbdOdjfnK-I,23:04,1384,เรื่องผี
"""ถนนสุขุมวิทสายเก่า"" กู้ภัยโดนผีตามกลับมาทรมานเป็นเดือน | หลอนตามสั่ง EP.133 | nuenglc",การดู 4.4 แสน ครั้ง,440000,2022-09-23 22:44:00.081560,https://www.youtube.com/watch?v=D7PJbS_epvk&pp=0gcJCesJAYcqIYzv,19:50,1190,เรื่องเล่า
"รวมเรื่องสยองขวัญใน ""โรงแรม"" ฟังให้จบแล้วค่อยจอง | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 1.7 ล้าน ครั้ง,1700000,2022-09-23 22:44:00.081564,https://www.youtube.com/watch?v=uGmEhl1838o,2:42:11,9731,เรื่องเล่า
"""กฎ12ข้อ""  ในการเข้าเวรของทหารใหม่ | กฎหลอน | nuenglc",การดู 1.2 ล้าน ครั้ง,1200000,2022-09-23 22:44:00.081568,https://www.youtube.com/watch?v=OloKRuYM-do,39:27,2367,นิยาย
"""ปอบกินร่างทรง"" ไล่ผีให้เขาจนเข้าตัวเอง! | หลอนตามสั่ง EP.132 | nuenglc",การดู 6.1 แสน ครั้ง,610000,2022-09-23 22:44:00.081572,https://www.youtube.com/watch?v=BEvuR-ghLFw,17:39,1059,เรื่องผี
"""ใครในห้อง 13"" หอพักสยองขวัญโรงเรียนประจำ จ.ชลบุรี | หลอนตามสั่ง EP.131 | nuenglc",การดู 4.1 แสน ครั้ง,409999,2022-09-23 22:44:00.081576,https://www.youtube.com/watch?v=D8aAR0BmPXw,16:46,1006,เรื่องเล่า
"""สาวชุดขาว"" เจอดีตอนเข้าไปในบ้านร้างสุดเฮี้ยนย่านเสรีไทย | หลอนตามสั่ง EP.130 | nuenglc",การดู 3.2 แสน ครั้ง,320000,2022-09-23 22:44:00.081580,https://www.youtube.com/watch?v=8_N_nzdqjR4,20:23,1223,เรื่องเล่า
"""หลงดอย"" ทริปหลอนตอนไปแคมป์กับเพื่อนที่ ดอยกาดผี จ.เชียงราย | หลอนตามสั่ง EP.129 | nuenglc",การดู 5.8 แสน ครั้ง,580000,2022-09-23 22:44:00.081584,https://www.youtube.com/watch?v=mfmTewDT9Uk,23:06,1386,เรื่องเล่า
"""ผีตีนกลับ"" สุพรรณบุรี VS ""ผีคุณยายสปีด"" สงขลา ใครวิ่งเร็วกว่ากัน ? | สาระครับดี EP.67 | nuenglc",การดู 2.3 แสน ครั้ง,229999,2022-09-23 22:44:00.081588,https://www.youtube.com/watch?v=Rz4CuiHz_48,16:09,969,เรื่องผี
"""กฎของการตั้งแคมป์"" ในป่าช่วงวัยเบญจเพส | กฎหลอน | nuenglc",การดู 1.5 ล้าน ครั้ง,1500000,2022-09-23 22:44:00.081592,https://www.youtube.com/watch?v=9UmBgnxbnd8,32:04,1924,นิยาย
"""เรียกผีขึ้นมารำ"" ประสบการณ์สยองขวัญของคณะรำวงย้อนยุค จ.ระยอง | หลอนตามสั่ง EP.128 | nuenglc",การดู 4 แสน ครั้ง,400000,2022-09-23 22:44:00.081596,https://www.youtube.com/watch?v=wE-Q5SBfyPk,22:44,1364,เรื่องจริง
"""เจอเปรตลิ้นยาว"" ตอนไปส่องกบในวันบุญข้าวประดับดิน | หลอนตามสั่ง EP.127 | nuenglc",การดู 3.1 แสน ครั้ง,310000,2022-09-23 22:44:00.081600,https://www.youtube.com/watch?v=evnDGXKApAk,17:29,1049,เรื่องผี
"""3วัน 2คืน"" ในรีสอร์ทสยองขวัญบนเกาะ จ.ตราด | หลอนตามสั่ง EP.126 | nuenglc",การดู 4.4 แสน ครั้ง,440000,2022-09-23 22:44:00.081604,https://www.youtube.com/watch?v=dLfPwDY9Ge8,17:42,1062,เรื่องเล่า
